date,home_team,away_team,team,scorer,minute,own_goal,penalty
1928-06-06,11,65,11,Domingo Tarasconi,37.0,0,0
1928-06-06,11,65,11,Domingo Tarasconi,54.0,0,0
1928-06-06,11,65,11,Domingo Tarasconi,61.0,0,0
1928-06-06,11,65,11,Manuel Ferreira,82.0,0,0
1928-06-07,242,108,108,Adolfo Baloncieri,9.0,0,0
1928-06-07,242,108,242,Pedro Cea,17.0,0,0
1928-06-07,242,108,242,Antonio Campolo,28.0,0,0
1928-06-07,242,108,242,Héctor Scarone,31.0,0,0
1928-06-07,242,108,108,Virgilio Levratto,60.0,0,0
1928-06-08,155,46,46,Manuel Bravo Paredes,55.0,0,0
1928-06-08,155,46,155,Leonardus Ghering,59.0,0,0
1928-06-08,155,46,155,Felix Smeets,66.0,0,0
1928-06-08,155,46,46,Óscar Alfaro,89.0,0,0
1928-06-09,108,65,108,Angelo Schiavo,6.0,0,0
1928-06-09,108,65,65,Ali Mohamed Riad,12.0,0,0
1928-06-09,108,65,108,Adolfo Baloncieri,14.0,0,0
1928-06-09,108,65,65,Ali Mohamed Riad,16.0,0,0
1928-06-09,108,65,108,Elvio Banchero,19.0,0,0
1928-06-09,108,65,108,Elvio Banchero,39.0,0,0
1928-06-09,108,65,108,Angelo Schiavo,42.0,0,0
1928-06-09,108,65,108,Elvio Banchero,44.0,0,0
1928-06-09,108,65,108,Adolfo Baloncieri,52.0,0,0
1928-06-09,108,65,108,Angelo Schiavo,58.0,0,0
1928-06-09,108,65,65,Moussa Hassan El-Ezam,60.0,0,0
1928-06-09,108,65,108,Mario Magnozzi,72.0,0,0
1928-06-09,108,65,108,Mario Magnozzi,80.0,0,0
1928-06-09,108,65,108,Mario Magnozzi,88.0,0,0
1928-06-10,242,11,242,Pedro Petrone,23.0,0,0
1928-06-10,242,11,11,Manuel Ferreira,50.0,0,0
1928-06-13,242,11,242,Roberto Figueroa,17.0,0,0
1928-06-13,242,11,11,Luis Monti,28.0,0,0
1928-06-13,242,11,242,Héctor Scarone,73.0,0,0
1928-07-25,121,127,121,Arkādijs Pavlovs,2.0,0,0
1928-07-25,121,127,121,Alberts Vaters,25.0,0,0
1928-07-25,121,127,121,Alberts Vaters,66.0,0,0
1928-07-26,69,127,69,Arnold Pihlak,1.0,0,1
1928-07-26,69,127,69,Helmuth Räästas,14.0,0,0
1928-07-26,69,127,69,Arnold Pihlak,21.0,0,0
1928-07-26,69,127,69,Arnold Pihlak,57.0,0,0
1928-07-26,69,127,69,Artur Maurer,74.0,0,0
1928-07-26,69,127,69,Artur Maurer,78.0,0,0
1928-07-27,69,121,121,Arnolds Tauriņš,63.0,0,0
1929-08-14,121,127,121,Voldemārs Plade,51.0,0,0
1929-08-14,121,127,121,Voldemārs Plade,68.0,0,0
1929-08-14,121,127,121,Voldemārs Plade,86.0,0,0
1929-08-14,121,127,127,Stepas Chmelevskis,89.0,0,1
1929-08-15,121,69,69,Eugen Einman,9.0,0,0
1929-08-15,121,69,121,Aleksandrs Priede,27.0,0,0
1929-08-15,121,69,69,Eduard Ellman-Eelma,29.0,0,0
1929-08-15,121,69,121,Arkādijs Pavlovs,63.0,0,0
1929-08-16,69,127,69,Eugen Einman,16.0,0,0
1929-08-16,69,127,127,Stepas Chmelevskis,26.0,0,0
1929-08-16,69,127,69,Arnold Pihlak,32.0,0,0
1929-08-16,69,127,127,Ricardas Rutkauskas,35.0,0,0
1929-08-16,69,127,69,Eugen Einman,59.0,0,0
1929-08-16,69,127,69,Eduard Ellman-Eelma,75.0,0,0
1929-08-16,69,127,69,Eduard Ellman-Eelma,85.0,0,0
1929-11-01,173,242,173,Aurelio González,16.0,0,0
1929-11-01,173,242,173,Diógenes Domínguez,55.0,0,0
1929-11-01,173,242,173,Aurelio González,86.0,0,0
1929-11-03,11,174,11,Carlos Peucelle,6.0,0,0
1929-11-03,11,174,11,Adolfo Zumelzú,38.0,0,0
1929-11-03,11,174,11,Adolfo Zumelzú,58.0,0,0
1929-11-10,11,173,11,Mario Evaristo,7.0,0,0
1929-11-10,11,173,11,Manuel Ferreira,24.0,0,0
1929-11-10,11,173,11,Manuel Ferreira,48.0,0,0
1929-11-10,11,173,11,Roberto Cherro,50.0,0,0
1929-11-10,11,173,173,Diógenes Domínguez,56.0,0,0
1929-11-11,174,242,242,Lorenzo Fernández,21.0,0,0
1929-11-11,174,242,242,Lorenzo Fernández,29.0,0,0
1929-11-11,174,242,242,Lorenzo Fernández,43.0,0,0
1929-11-11,174,242,242,José Leandro Andrade,69.0,0,0
1929-11-11,174,242,174,Agustín Lizarbe,81.0,0,0
1929-11-16,173,174,173,Lino Nessi,10.0,0,0
1929-11-16,173,174,173,Aurelio González,55.0,0,0
1929-11-16,173,174,173,Aurelio González,63.0,0,0
1929-11-16,173,174,173,Aurelio González,69.0,0,0
1929-11-16,173,174,173,Diógenes Domínguez,82.0,0,0
1929-11-17,11,242,11,Manuel Ferreira,14.0,0,0
1929-11-17,11,242,11,Mario Evaristo,77.0,0,0
1930-07-13,22,240,240,Bart McGhee,23.0,0,0
1930-07-13,22,240,240,Tom Florie,45.0,0,0
1930-07-13,22,240,240,Bert Patenaude,69.0,0,0
1930-07-13,75,142,75,Lucien Laurent,19.0,0,0
1930-07-13,75,142,75,Marcel Langiller,40.0,0,0
1930-07-13,75,142,75,André Maschinot,43.0,0,0
1930-07-13,75,142,142,Juan Carreño,70.0,0,0
1930-07-13,75,142,75,André Maschinot,87.0,0,0
1930-07-14,32,313,313,Aleksandar Tirnanić,21.0,0,0
1930-07-14,32,313,313,Ivan Bek,30.0,0,0
1930-07-14,32,313,32,Preguinho,62.0,0,0
1930-07-14,174,183,183,Adalbert Deşu,1.0,0,0
1930-07-14,174,183,174,Luis de Souza,75.0,0,0
1930-07-14,174,183,183,Constantin Stanciu,79.0,0,0
1930-07-14,174,183,183,Miklós Kovács,89.0,0,0
1930-07-15,11,75,11,Luis Monti,81.0,0,0
1930-07-16,46,142,46,Carlos Vidal,3.0,0,0
1930-07-16,46,142,46,Manuel Rosas,52.0,1,0
1930-07-16,46,142,46,Carlos Vidal,65.0,0,0
1930-07-17,27,313,313,Ivan Bek,60.0,0,0
1930-07-17,27,313,313,Blagoje Marjanović,65.0,0,0
1930-07-17,27,313,313,Ivan Bek,67.0,0,0
1930-07-17,27,313,313,Đorđe Vujadinović,85.0,0,0
1930-07-17,173,240,240,Bert Patenaude,10.0,0,0
1930-07-17,173,240,240,Bert Patenaude,15.0,0,0
1930-07-17,173,240,240,Bert Patenaude,50.0,0,0
1930-07-18,242,174,242,Héctor Castro,65.0,0,0
1930-07-19,11,142,11,Guillermo Stábile,8.0,0,0
1930-07-19,11,142,11,Adolfo Zumelzú,12.0,0,0
1930-07-19,11,142,11,Guillermo Stábile,17.0,0,0
1930-07-19,11,142,142,Manuel Rosas,42.0,0,1
1930-07-19,11,142,11,Francisco Varallo,53.0,0,0
1930-07-19,11,142,11,Adolfo Zumelzú,55.0,0,0
1930-07-19,11,142,142,Manuel Rosas,65.0,0,0
1930-07-19,11,142,142,Roberto Gayón,75.0,0,0
1930-07-19,11,142,11,Guillermo Stábile,80.0,0,0
1930-07-19,46,75,46,Guillermo Subiabre,67.0,0,0
1930-07-20,22,173,173,Luis Vargas Peña,40.0,0,0
1930-07-20,27,32,32,Moderato Wisintainer,37.0,0,0
1930-07-20,27,32,32,Preguinho,57.0,0,0
1930-07-20,27,32,32,Moderato Wisintainer,73.0,0,0
1930-07-20,27,32,32,Preguinho,83.0,0,0
1930-07-21,242,183,242,Pablo Dorado,7.0,0,0
1930-07-21,242,183,242,Héctor Scarone,26.0,0,0
1930-07-21,242,183,242,Peregrino Anselmo,31.0,0,0
1930-07-21,242,183,242,Pedro Cea,35.0,0,0
1930-07-22,11,46,11,Guillermo Stábile,12.0,0,0
1930-07-22,11,46,11,Guillermo Stábile,13.0,0,0
1930-07-22,11,46,46,Guillermo Subiabre,15.0,0,0
1930-07-22,11,46,11,Mario Evaristo,51.0,0,0
1930-07-26,11,240,11,Luis Monti,20.0,0,0
1930-07-26,11,240,11,Alejandro Scopelli,56.0,0,0
1930-07-26,11,240,11,Guillermo Stábile,69.0,0,0
1930-07-26,11,240,11,Carlos Peucelle,80.0,0,0
1930-07-26,11,240,11,Carlos Peucelle,85.0,0,0
1930-07-26,11,240,11,Guillermo Stábile,87.0,0,0
1930-07-26,11,240,240,Jim Brown,89.0,0,0
1930-07-27,242,313,313,Đorđe Vujadinović,4.0,0,0
1930-07-27,242,313,242,Pedro Cea,18.0,0,0
1930-07-27,242,313,242,Peregrino Anselmo,20.0,0,0
1930-07-27,242,313,242,Peregrino Anselmo,31.0,0,0
1930-07-27,242,313,242,Santos Iriarte,61.0,0,0
1930-07-27,242,313,242,Pedro Cea,67.0,0,0
1930-07-27,242,313,242,Pedro Cea,72.0,0,0
1930-07-30,242,11,242,Pablo Dorado,12.0,0,0
1930-07-30,242,11,11,Carlos Peucelle,20.0,0,0
1930-07-30,242,11,11,Guillermo Stábile,37.0,0,0
1930-07-30,242,11,242,Pedro Cea,57.0,0,0
1930-07-30,242,11,242,Santos Iriarte,68.0,0,0
1930-07-30,242,11,242,Héctor Castro,89.0,0,0
1930-08-15,127,69,69,Friedrich Karm,49.0,0,0
1930-08-15,127,69,127,Jaroslavas Citavičius,65.0,0,0
1930-08-15,127,69,127,Antanas Lingis,67.0,0,0
1930-08-16,121,69,121,Ēriks Pētersons,11.0,0,0
1930-08-16,121,69,121,Voldemārs Žins,15.0,0,0
1930-08-16,121,69,69,Eugen Einman,18.0,0,0
1930-08-16,121,69,69,Friedrich Karm,38.0,0,0
1930-08-16,121,69,121,Fricis Dambrēvics,56.0,0,0
1930-08-17,127,121,127,Jaroslavas Citavičius,32.0,0,0
1930-08-17,127,121,121,Ēriks Pētersons,37.0,0,0
1930-08-17,127,121,127,Antanas Lingis,46.0,0,0
1930-08-17,127,121,121,Ēriks Pētersons,61.0,0,0
1930-08-17,127,121,121,Ēriks Pētersons,64.0,0,0
1930-08-17,127,121,127,Stepas Chmelevskis,89.0,0,0
1931-08-30,69,127,69,Eduard Ellman-Eelma,13.0,0,0
1931-08-30,69,127,69,Leonhard Kass,50.0,0,0
1931-08-31,121,127,121,Ēriks Pētersons,11.0,0,0
1931-09-01,69,121,69,Eduard Ellman-Eelma,10.0,0,0
1931-09-01,69,121,121,Jānis Škincs,16.0,0,0
1931-09-01,69,121,69,Friedrich Karm,51.0,0,0
1931-09-01,69,121,69,Friedrich Karm,67.0,0,0
1932-08-28,121,127,127,Jaroslavas Citavičius,15.0,0,0
1932-08-28,121,127,121,Ēriks Pētersons,52.0,0,0
1932-08-28,121,127,121,Alberts Šeibelis,53.0,0,0
1932-08-28,121,127,121,Hermanis Jēnihs,65.0,0,0
1932-08-28,121,127,121,Arnolds Tauriņš,73.0,0,0
1932-08-29,69,127,69,Roman Mõtlik,11.0,0,0
1932-08-29,69,127,127,Eduardas Čižauskas,30.0,0,0
1932-08-29,69,127,127,Antanas Lingis,70.0,0,0
1932-08-30,121,69,121,Alberts Šeibelis,58.0,0,0
1933-06-11,218,69,218,Knut Kroon,7.0,0,0
1933-06-11,218,69,218,Lennart Bunke,10.0,0,0
1933-06-11,218,69,218,Bertil Ericsson,13.0,0,0
1933-06-11,218,69,218,Torsten Bunke,43.0,0,0
1933-06-11,218,69,69,Leonhard Kass,47.0,0,0
1933-06-11,218,69,69,Richard Kuremaa,61.0,0,0
1933-06-11,218,69,218,Bertil Ericsson,70.0,0,0
1933-06-11,218,69,218,Sven Andersson,79.0,0,0
1933-06-29,127,218,218,Knut Hansson,55.0,0,0
1933-06-29,127,218,218,Knut Hansson,65.0,0,0
1933-09-02,127,69,69,Richard Kuremaa,15.0,0,0
1933-09-02,127,69,127,Jaroslavas Citavičius,55.0,0,0
1933-09-03,69,121,121,Alberts Šeibelis,35.0,0,0
1933-09-04,127,121,127,Zigmas Sabaliauskas,33.0,0,0
1933-09-04,127,121,121,Ēriks Pētersons,52.0,0,0
1933-09-04,127,121,127,Antanas Lingis,55.0,0,0
1933-09-04,127,121,121,Ēriks Pētersons,65.0,0,0
1933-09-24,313,219,313,Vladimir Kragić,50.0,0,0
1933-09-24,313,219,313,Blagoje Marjanović,61.0,0,0
1933-09-24,313,219,219,Alessandro Frigerio,76.0,0,0
1933-09-24,313,219,219,Willy Jäggi,80.0,0,0
1933-10-15,177,332,332,Josef Silný,33.0,0,0
1933-10-15,177,332,177,Henryk Martyna,52.0,0,0
1933-10-15,177,332,332,František Pelcner,77.0,0,0
1933-10-29,219,183,183,Grațian Sepi,18.0,0,0
1933-10-29,219,183,183,Ștefan Dobay,67.0,0,0
1933-10-29,219,183,219,Ernst Hufschmid,75.0,0,0
1933-10-29,219,183,219,Erwin Hochsträsser,80.0,0,1
1934-01-28,95,55,55,Mario López,20.0,0,1
1934-01-28,95,55,55,Héctor Socorro,61.0,0,0
1934-01-28,95,55,55,Ángel Martínez,64.0,0,0
1934-01-28,95,55,95,Robert St. Fort,85.0,0,1
1934-02-01,95,55,95,Robert St. Fort,25.0,0,1
1934-02-01,95,55,55,Mario López,85.0,0,0
1934-02-04,95,55,55,Héctor Socorro,5.0,0,0
1934-02-04,95,55,55,Mario López,18.0,0,0
1934-02-04,95,55,55,Francisco Socorro,37.0,0,0
1934-02-04,95,55,55,Enrique Ferrer,62.0,0,0
1934-02-04,95,55,55,Salvador Soto,78.0,0,0
1934-02-04,95,55,55,Mario López,86.0,0,0
1934-02-25,105,22,22,Jean Capelle,15.0,0,0
1934-02-25,105,22,105,Paddy Moore,27.0,0,0
1934-02-25,105,22,22,Stan Vanden Eynde,30.0,0,0
1934-02-25,105,22,22,François Vanden Eynde,47.0,0,0
1934-02-25,105,22,105,Paddy Moore,48.0,0,0
1934-02-25,105,22,105,Paddy Moore,56.0,0,0
1934-02-25,105,22,22,François Vanden Eynde,60.0,0,0
1934-02-25,105,22,105,Paddy Moore,75.0,0,0
1934-03-04,142,55,142,Dionisio Mejía,12.0,0,0
1934-03-04,142,55,142,Dionisio Mejía,14.0,0,0
1934-03-04,142,55,142,Dionisio Mejía,16.0,0,0
1934-03-04,142,55,55,Mario López,40.0,0,0
1934-03-04,142,55,55,Mario López,63.0,0,0
1934-03-11,128,82,82,Josef Rasselnberg,2.0,0,0
1934-03-11,128,82,82,Willi Wigold,12.0,0,0
1934-03-11,128,82,82,Ernst Albrecht,24.0,0,0
1934-03-11,128,82,128,Ernest Mengel,27.0,0,0
1934-03-11,128,82,82,Karl Hohmann,30.0,0,0
1934-03-11,128,82,82,Josef Rasselnberg,35.0,0,0
1934-03-11,128,82,82,Karl Hohmann,52.0,0,0
1934-03-11,128,82,82,Karl Hohmann,53.0,0,0
1934-03-11,128,82,82,Josef Rasselnberg,57.0,0,0
1934-03-11,128,82,82,Josef Rasselnberg,89.0,0,0
1934-03-11,142,55,142,Jorge Sota,24.0,0,0
1934-03-11,142,55,142,Dionisio Mejía,31.0,0,0
1934-03-11,142,55,142,Dionisio Mejía,40.0,0,0
1934-03-11,142,55,142,Felipe Rosas,72.0,0,0
1934-03-11,142,55,142,Dionisio Mejía,79.0,0,0
1934-03-11,212,178,212,Eduardo González Valiño,3.0,0,0
1934-03-11,212,178,212,Isidro Lángara,13.0,0,0
1934-03-11,212,178,212,Isidro Lángara,14.0,0,1
1934-03-11,212,178,212,Isidro Lángara,46.0,0,0
1934-03-11,212,178,212,Luis Regueiro,65.0,0,0
1934-03-11,212,178,212,Martí Ventolrà,68.0,0,0
1934-03-11,212,178,212,Luis Regueiro,70.0,0,0
1934-03-11,212,178,212,Isidro Lángara,71.0,0,0
1934-03-11,212,178,212,Isidro Lángara,85.0,0,0
1934-03-16,65,107,65,Mahmoud Mokhtar El-Tetsh,11.0,0,0
1934-03-16,65,107,65,Mostafa Taha,21.0,0,0
1934-03-16,65,107,65,Mahmoud Mokhtar El-Tetsh,35.0,0,0
1934-03-16,65,107,65,Mohamed Latif,43.0,0,0
1934-03-16,65,107,65,Mahmoud Mokhtar El-Tetsh,51.0,0,0
1934-03-16,65,107,107,Avraham Nudelmann,61.0,0,0
1934-03-16,65,107,65,Mostafa Taha,79.0,0,0
1934-03-16,65,107,65,Mohamed Latif,87.0,0,0
1934-03-18,142,55,55,Mario López,15.0,0,0
1934-03-18,142,55,142,Manuel Alonso,32.0,0,0
1934-03-18,142,55,142,José Ruvalcaba,41.0,0,0
1934-03-18,142,55,142,Fernando Marcos,55.0,0,0
1934-03-18,142,55,142,Manuel Alonso,75.0,0,0
1934-03-18,178,212,178,Vítor Silva,10.0,0,0
1934-03-18,178,212,212,Isidro Lángara,12.0,0,0
1934-03-18,178,212,212,Isidro Lángara,25.0,0,0
1934-03-25,36,99,36,Dimitar Baikushev,27.0,0,0
1934-03-25,36,99,99,György Sárosi,29.0,0,0
1934-03-25,36,99,99,Gábor P. Szabó,61.0,0,1
1934-03-25,36,99,99,Géza Toldi,88.0,0,0
1934-03-25,36,99,99,Imre Markos,89.0,0,0
1934-03-25,108,85,108,Anfilogino Guarisi,40.0,0,0
1934-03-25,108,85,108,Giuseppe Meazza,44.0,0,0
1934-03-25,108,85,108,Giovanni Ferrari,69.0,0,0
1934-03-25,108,85,108,Giuseppe Meazza,71.0,0,0
1934-04-06,107,65,65,Mohamed Latif,2.0,0,0
1934-04-06,107,65,65,Mahmoud Mokhtar El-Tetsh,7.0,0,0
1934-04-06,107,65,65,Mahmoud Mokhtar El-Tetsh,22.0,0,0
1934-04-06,107,65,65,Abdulrahman Fawzi,35.0,0,0
1934-04-06,107,65,107,Yohanan Sukenik,54.0,0,0
1934-04-08,155,105,155,Kick Smit,41.0,0,0
1934-04-08,155,105,105,Johnny Squires,44.0,0,0
1934-04-08,155,105,105,Paddy Moore,57.0,0,0
1934-04-08,155,105,155,Bep Bakhuys,67.0,0,0
1934-04-08,155,105,155,Bep Bakhuys,78.0,0,0
1934-04-08,155,105,155,Leen Vente,83.0,0,0
1934-04-08,155,105,155,Kick Smit,85.0,0,0
1934-04-15,128,75,75,Alfred Aston,3.0,0,0
1934-04-15,128,75,75,Jean Nicolas,26.0,0,0
1934-04-15,128,75,128,Théophile Speicher,47.0,0,0
1934-04-15,128,75,75,Jean Nicolas,67.0,0,0
1934-04-15,128,75,75,Ernest Liberati,80.0,0,0
1934-04-15,128,75,75,Jean Nicolas,85.0,0,0
1934-04-15,128,75,75,Jean Nicolas,89.0,0,1
1934-04-25,15,36,15,Johann Horvath,19.0,0,0
1934-04-25,15,36,15,Johann Horvath,22.0,0,0
1934-04-25,15,36,15,Johann Horvath,33.0,0,0
1934-04-25,15,36,15,Karl Zischek,59.0,0,0
1934-04-25,15,36,15,Rudolf Viertl,62.0,0,0
1934-04-25,15,36,36,Mihail Lozanov,66.0,0,0
1934-04-25,15,36,15,Matthias Sindelar,67.0,0,0
1934-04-29,22,155,22,Laurent Grimmonprez,51.0,0,0
1934-04-29,22,155,155,Kick Smit,60.0,0,0
1934-04-29,22,155,155,Bep Bakhuys,62.0,0,0
1934-04-29,22,155,155,Leen Vente,64.0,0,0
1934-04-29,22,155,22,Bernard Voorhoof,71.0,0,0
1934-04-29,22,155,155,Bep Bakhuys,84.0,0,0
1934-04-29,99,36,99,Gábor P. Szabó,9.0,0,0
1934-04-29,99,36,99,Gábor P. Szabó,58.0,0,0
1934-04-29,99,36,99,József Solti,60.0,0,0
1934-04-29,99,36,36,Vladimir Todorov,61.0,0,0
1934-04-29,99,36,99,József Solti,73.0,0,0
1934-04-29,183,313,183,Sándor Schwartz,38.0,0,0
1934-04-29,183,313,313,Vladimir Kragić,71.0,0,0
1934-04-29,183,313,183,Ștefan Dobay,74.0,0,0
1934-05-24,142,240,142,Manuel Alonso,25.0,0,0
1934-05-24,142,240,240,Aldo Donelli,28.0,0,0
1934-05-24,142,240,240,Aldo Donelli,32.0,0,0
1934-05-24,142,240,240,Aldo Donelli,74.0,0,0
1934-05-24,142,240,142,Dionisio Mejía,75.0,0,0
1934-05-24,142,240,240,Aldo Donelli,87.0,0,0
1934-05-27,11,218,11,Ernesto Belis,4.0,0,0
1934-05-27,11,218,218,Sven Jonasson,9.0,0,0
1934-05-27,11,218,11,Alberto Galateo,48.0,0,0
1934-05-27,11,218,218,Sven Jonasson,67.0,0,0
1934-05-27,11,218,218,Knut Kroon,79.0,0,0
1934-05-27,15,75,75,Jean Nicolas,18.0,0,0
1934-05-27,15,75,15,Matthias Sindelar,44.0,0,0
1934-05-27,15,75,15,Anton Schall,93.0,0,0
1934-05-27,15,75,15,Josef Bican,109.0,0,0
1934-05-27,15,75,75,Georges Verriest,116.0,0,1
1934-05-27,22,82,82,Stanislaus Kobierski,25.0,0,0
1934-05-27,22,82,22,Bernard Voorhoof,29.0,0,0
1934-05-27,22,82,22,Bernard Voorhoof,43.0,0,0
1934-05-27,22,82,82,Otto Siffling,49.0,0,0
1934-05-27,22,82,82,Edmund Conen,66.0,0,0
1934-05-27,22,82,82,Edmund Conen,70.0,0,0
1934-05-27,22,82,82,Edmund Conen,87.0,0,0
1934-05-27,32,212,212,José Iraragorri,18.0,0,1
1934-05-27,32,212,212,José Iraragorri,25.0,0,0
1934-05-27,32,212,212,Isidro Lángara,29.0,0,0
1934-05-27,32,212,32,Leônidas,55.0,0,0
1934-05-27,332,183,183,Ștefan Dobay,11.0,0,0
1934-05-27,332,183,332,Antonín Puč,50.0,0,0
1934-05-27,332,183,332,Oldřich Nejedlý,67.0,0,0
1934-05-27,65,99,99,Pál Teleki,11.0,0,0
1934-05-27,65,99,99,Géza Toldi,31.0,0,0
1934-05-27,65,99,65,Abdulrahman Fawzi,35.0,0,0
1934-05-27,65,99,65,Abdulrahman Fawzi,39.0,0,0
1934-05-27,65,99,99,Jenő Vincze,53.0,0,0
1934-05-27,65,99,99,Géza Toldi,61.0,0,0
1934-05-27,108,240,108,Angelo Schiavio,18.0,0,0
1934-05-27,108,240,108,Raimundo Orsi,20.0,0,0
1934-05-27,108,240,108,Angelo Schiavio,29.0,0,0
1934-05-27,108,240,240,Aldo Donelli,57.0,0,0
1934-05-27,108,240,108,Giovanni Ferrari,63.0,0,0
1934-05-27,108,240,108,Angelo Schiavio,64.0,0,0
1934-05-27,108,240,108,Raimundo Orsi,69.0,0,0
1934-05-27,108,240,108,Giuseppe Meazza,90.0,0,0
1934-05-27,155,219,219,Leopold Kielholz,7.0,0,0
1934-05-27,155,219,155,Kick Smit,29.0,0,0
1934-05-27,155,219,219,Leopold Kielholz,43.0,0,0
1934-05-27,155,219,219,André Abegglen,66.0,0,0
1934-05-27,155,219,155,Leen Vente,69.0,0,0
1934-05-31,15,99,15,Johann Horvath,8.0,0,0
1934-05-31,15,99,15,Karl Zischek,51.0,0,0
1934-05-31,15,99,99,György Sárosi,60.0,0,1
1934-05-31,332,219,219,Leopold Kielholz,18.0,0,0
1934-05-31,332,219,332,František Svoboda,24.0,0,0
1934-05-31,332,219,332,Jiří Sobotka,49.0,0,0
1934-05-31,332,219,219,Willy Jäggi,78.0,0,0
1934-05-31,332,219,332,Oldřich Nejedlý,82.0,0,0
1934-05-31,82,218,82,Karl Hohmann,60.0,0,0
1934-05-31,82,218,82,Karl Hohmann,63.0,0,0
1934-05-31,82,218,218,Gösta Dunker,82.0,0,0
1934-05-31,108,212,212,Luis Regueiro,30.0,0,0
1934-05-31,108,212,108,Giovanni Ferrari,44.0,0,0
1934-06-01,108,212,108,Giuseppe Meazza,11.0,0,0
1934-06-03,332,82,332,Oldřich Nejedlý,21.0,0,0
1934-06-03,332,82,82,Rudolf Noack,62.0,0,0
1934-06-03,332,82,332,Oldřich Nejedlý,69.0,0,0
1934-06-03,332,82,332,Oldřich Nejedlý,80.0,0,0
1934-06-03,108,15,108,Enrique Guaita,19.0,0,0
1934-06-07,15,82,82,Ernst Lehner,1.0,0,0
1934-06-07,15,82,82,Edmund Conen,27.0,0,0
1934-06-07,15,82,15,Johann Horvath,28.0,0,0
1934-06-07,15,82,82,Ernst Lehner,42.0,0,0
1934-06-07,15,82,15,Karl Sesta,54.0,0,0
1934-06-10,108,332,332,Antonín Puč,71.0,0,0
1934-06-10,108,332,108,Raimundo Orsi,81.0,0,0
1934-06-10,108,332,108,Angelo Schiavio,95.0,0,0
1935-01-06,11,46,46,Arturo Carmona,8.0,0,0
1935-01-06,11,46,11,Miguel Angel Lauri,28.0,0,0
1935-01-06,11,46,11,Arturo Arrieta,49.0,0,0
1935-01-06,11,46,11,Diego García,57.0,0,0
1935-01-06,11,46,11,Herminio Masantonio,71.0,0,0
1935-01-13,174,242,242,Héctor Castro,80.0,0,0
1935-01-18,46,242,242,Aníbal Ciocca,33.0,0,0
1935-01-18,46,242,242,Aníbal Ciocca,35.0,0,0
1935-01-18,46,242,46,Carlos Giudice,54.0,0,0
1935-01-20,174,11,174,Teodoro Fernández,2.0,0,0
1935-01-20,174,11,11,Herminio Masantonio,10.0,0,0
1935-01-20,174,11,11,Diego García,50.0,0,0
1935-01-20,174,11,11,Herminio Masantonio,61.0,0,0
1935-01-20,174,11,11,Herminio Masantonio,81.0,0,0
1935-01-26,174,46,174,Alberto Montellanos,5.0,0,0
1935-01-27,11,242,242,Héctor Castro,18.0,0,0
1935-01-27,11,242,242,José Taboada,28.0,0,0
1935-01-27,11,242,242,Aníbal Ciocca,36.0,0,0
1935-08-20,69,127,127,Voldemaras Jaškevičius,32.0,0,0
1935-08-20,69,127,69,Nikolai Linberg,45.0,0,0
1935-08-20,69,127,127,Antanas Lingis,75.0,0,0
1935-08-21,127,121,121,Iļja Vestermans,17.0,0,0
1935-08-21,127,121,127,Antanas Lingis,33.0,0,0
1935-08-21,127,121,127,Romualdas Marcinkus,54.0,0,0
1935-08-21,127,121,121,Iļja Vestermans,75.0,0,0
1935-08-22,69,121,69,Eduard Ellman-Eelma,59.0,0,0
1935-08-22,69,121,121,Ēriks Pētersons,80.0,0,0
1936-08-29,121,127,127,Voldemaras Jaškevičius,27.0,0,0
1936-08-29,121,127,121,Iļja Vestermans,75.0,0,0
1936-08-29,121,127,121,Alberts Šeibelis,90.0,0,0
1936-08-30,69,127,69,Georg Siimenson,24.0,0,0
1936-08-30,69,127,69,Richard Kuremaa,61.0,0,0
1936-08-30,69,127,127,Juozas Gudelis,84.0,0,0
1936-08-31,121,69,121,Alberts Šeibelis,35.0,0,0
1936-08-31,121,69,121,Jānis Lidmanis,41.0,0,1
1936-08-31,121,69,69,Julius Kaljo,73.0,0,1
1936-12-27,32,174,32,Roberto Emílio da Cunha,7.0,0,0
1936-12-27,32,174,32,Afonso Guimarães da Silva,30.0,0,0
1936-12-27,32,174,174,Teodoro Fernández,55.0,0,0
1936-12-27,32,174,32,Niginho,57.0,0,0
1936-12-27,32,174,174,Alejandro Villanueva,58.0,0,0
1936-12-30,11,46,11,Francisco Varallo,30.0,0,0
1936-12-30,11,46,11,Francisco Varallo,43.0,0,0
1936-12-30,11,46,46,Raúl Toro Julio,73.0,0,0
1937-01-02,173,242,173,Amadeo Ortega,9.0,0,0
1937-01-02,173,242,242,Severino Varela,16.0,0,0
1937-01-02,173,242,242,Severino Varela,28.0,0,0
1937-01-02,173,242,173,Aurelio González,35.0,0,0
1937-01-02,173,242,173,Adolfo Erico,38.0,0,1
1937-01-02,173,242,173,Amadeo Ortega,79.0,0,0
1937-01-03,32,46,32,Patesko,2.0,0,0
1937-01-03,32,46,32,Carvalho Leite,6.0,0,0
1937-01-03,32,46,46,José Avendaño,19.0,0,0
1937-01-03,32,46,46,Raúl Toro Julio,25.0,0,0
1937-01-03,32,46,32,Patesko,26.0,0,0
1937-01-03,32,46,32,Luíz Mesquita de Oliveira,35.0,0,0
1937-01-03,32,46,32,Luíz Mesquita de Oliveira,40.0,0,0
